,0,1,2,3,4,5
15028,0.0,10.0,2.0,12.0,1.0,0.0
15029,0.0,10.0,5.0,12.0,6.0,0.0
15030,2.0,10.0,4.0,12.0,8.0,0.0
15031,7.0,11.0,3.0,12.0,3.0,0.0
15032,3.0,12.0,8.0,11.0,5.0,1.0
15033,8.0,11.0,8.0,12.0,0.0,1.0
15034,4.0,11.0,2.0,12.0,8.0,0.0
15035,1.0,12.0,1.0,11.0,0.0,1.0
15036,3.0,12.0,5.0,11.0,2.0,1.0
15037,0.0,12.0,2.0,11.0,2.0,1.0
15038,7.0,11.0,5.0,12.0,1.0,0.0
15039,9.0,12.0,5.0,10.0,4.0,1.0
15040,7.0,11.0,5.0,12.0,3.0,0.0
15041,4.0,12.0,8.0,11.0,3.0,0.0
15042,9.0,11.0,0.0,12.0,9.0,1.0
15043,7.0,11.0,4.0,12.0,3.0,1.0
15044,3.0,10.0,5.0,12.0,8.0,1.0
15045,9.0,11.0,9.0,12.0,1.0,0.0
15046,0.0,10.0,3.0,12.0,4.0,0.0
15047,6.0,11.0,4.0,12.0,2.0,1.0
15048,0.0,10.0,6.0,12.0,7.0,0.0
15049,6.0,11.0,6.0,12.0,1.0,0.0
15050,2.0,12.0,6.0,11.0,4.0,1.0
15051,9.0,11.0,2.0,12.0,6.0,0.0
15052,6.0,12.0,4.0,10.0,1.0,0.0
15053,1.0,10.0,7.0,12.0,8.0,1.0
15054,8.0,10.0,1.0,12.0,9.0,1.0
15055,9.0,11.0,1.0,12.0,9.0,0.0
15056,5.0,10.0,2.0,12.0,9.0,0.0
15057,1.0,10.0,7.0,12.0,6.0,0.0
15058,8.0,10.0,1.0,12.0,7.0,0.0
15059,2.0,10.0,3.0,12.0,5.0,1.0
15060,1.0,10.0,2.0,12.0,2.0,0.0
15061,4.0,12.0,2.0,10.0,3.0,0.0
15062,9.0,11.0,8.0,12.0,1.0,1.0
15063,0.0,11.0,0.0,12.0,0.0,1.0
15064,2.0,10.0,4.0,12.0,8.0,0.0
15065,8.0,12.0,5.0,10.0,4.0,0.0
15066,0.0,10.0,2.0,12.0,2.0,1.0
15067,8.0,12.0,5.0,10.0,1.0,0.0
15068,8.0,12.0,2.0,10.0,6.0,1.0
15069,9.0,11.0,7.0,12.0,2.0,1.0
15070,6.0,10.0,3.0,12.0,7.0,0.0
15071,1.0,10.0,2.0,12.0,3.0,1.0
15072,9.0,11.0,5.0,12.0,3.0,0.0
15073,8.0,10.0,1.0,12.0,8.0,0.0
15074,3.0,10.0,4.0,12.0,8.0,0.0
15075,1.0,10.0,8.0,12.0,7.0,0.0
15076,6.0,12.0,6.0,11.0,0.0,1.0
15077,5.0,11.0,3.0,12.0,2.0,1.0
15078,2.0,11.0,1.0,12.0,2.0,0.0
15079,4.0,11.0,2.0,12.0,1.0,0.0
15080,7.0,11.0,7.0,12.0,0.0,1.0
15081,1.0,10.0,3.0,12.0,5.0,0.0
15082,9.0,11.0,2.0,12.0,6.0,0.0
15083,8.0,11.0,7.0,12.0,1.0,1.0
15084,0.0,12.0,0.0,11.0,0.0,1.0
15085,6.0,11.0,0.0,12.0,6.0,1.0
15086,1.0,10.0,3.0,12.0,3.0,0.0
15087,3.0,12.0,1.0,10.0,0.0,0.0
15088,5.0,11.0,0.0,12.0,4.0,0.0
15089,6.0,10.0,1.0,12.0,7.0,1.0
15090,9.0,12.0,5.0,10.0,3.0,0.0
15091,2.0,10.0,5.0,12.0,7.0,1.0
15092,2.0,10.0,0.0,12.0,2.0,1.0
15093,2.0,10.0,4.0,12.0,8.0,0.0
15094,0.0,12.0,1.0,10.0,0.0,0.0
15095,6.0,12.0,5.0,10.0,1.0,1.0
15096,4.0,10.0,2.0,12.0,6.0,1.0
15097,8.0,11.0,6.0,12.0,2.0,1.0
15098,1.0,11.0,1.0,12.0,1.0,0.0
15099,4.0,11.0,2.0,12.0,1.0,0.0
15100,3.0,10.0,2.0,12.0,4.0,0.0
15101,6.0,11.0,6.0,12.0,0.0,1.0
15102,4.0,12.0,3.0,10.0,1.0,1.0
15103,2.0,12.0,9.0,11.0,7.0,1.0
15104,6.0,12.0,0.0,10.0,6.0,1.0
15105,6.0,11.0,0.0,12.0,5.0,0.0
15106,7.0,12.0,1.0,10.0,5.0,0.0
15107,4.0,11.0,1.0,12.0,2.0,0.0
15108,0.0,10.0,2.0,12.0,2.0,1.0
15109,5.0,12.0,9.0,11.0,5.0,0.0
15110,7.0,12.0,9.0,11.0,2.0,1.0
15111,1.0,10.0,7.0,12.0,8.0,1.0
15112,0.0,10.0,2.0,12.0,2.0,1.0
15113,1.0,12.0,0.0,11.0,0.0,0.0
15114,4.0,11.0,4.0,12.0,0.0,1.0
15115,9.0,11.0,1.0,12.0,6.0,0.0
15116,1.0,10.0,0.0,12.0,2.0,0.0
15117,8.0,10.0,1.0,12.0,9.0,1.0
15118,1.0,10.0,8.0,12.0,9.0,1.0
15119,5.0,10.0,4.0,12.0,9.0,1.0
15120,6.0,11.0,3.0,12.0,2.0,0.0
15121,7.0,12.0,7.0,11.0,0.0,1.0
15122,3.0,12.0,8.0,11.0,4.0,0.0
15123,4.0,10.0,4.0,12.0,7.0,0.0
15124,8.0,12.0,8.0,11.0,0.0,1.0
15125,0.0,10.0,4.0,12.0,3.0,0.0
15126,7.0,12.0,6.0,10.0,1.0,1.0
15127,8.0,11.0,7.0,12.0,2.0,0.0
15128,9.0,11.0,8.0,12.0,1.0,1.0
15129,4.0,11.0,3.0,12.0,0.0,0.0
15130,5.0,12.0,5.0,10.0,0.0,1.0
15131,9.0,11.0,4.0,12.0,5.0,1.0
15132,8.0,11.0,4.0,12.0,4.0,1.0
15133,9.0,12.0,0.0,10.0,8.0,0.0
15134,8.0,11.0,8.0,12.0,0.0,1.0
15135,6.0,10.0,3.0,12.0,8.0,0.0
15136,8.0,11.0,3.0,12.0,4.0,0.0
15137,6.0,10.0,2.0,12.0,7.0,0.0
15138,2.0,12.0,4.0,11.0,3.0,0.0
15139,7.0,10.0,2.0,12.0,8.0,0.0
15140,9.0,12.0,6.0,10.0,3.0,1.0
15141,7.0,11.0,6.0,12.0,1.0,1.0
15142,5.0,10.0,4.0,12.0,8.0,0.0
15143,5.0,10.0,4.0,12.0,9.0,1.0
15144,2.0,10.0,0.0,12.0,3.0,0.0
15145,1.0,10.0,0.0,12.0,1.0,1.0
15146,5.0,11.0,2.0,12.0,3.0,1.0
15147,2.0,12.0,5.0,11.0,3.0,1.0
15148,0.0,10.0,2.0,12.0,2.0,1.0
15149,4.0,10.0,1.0,12.0,5.0,1.0
15150,5.0,10.0,3.0,12.0,7.0,0.0
15151,5.0,10.0,3.0,12.0,9.0,0.0
15152,5.0,12.0,3.0,10.0,2.0,1.0
15153,2.0,10.0,0.0,12.0,2.0,1.0
15154,7.0,10.0,2.0,12.0,9.0,1.0
15155,6.0,10.0,3.0,12.0,8.0,0.0
15156,6.0,11.0,4.0,12.0,2.0,1.0
15157,8.0,11.0,2.0,12.0,6.0,1.0
15158,2.0,11.0,0.0,12.0,2.0,1.0
15159,6.0,12.0,5.0,10.0,2.0,0.0
15160,2.0,10.0,1.0,12.0,4.0,0.0
15161,1.0,10.0,5.0,12.0,4.0,0.0
15162,0.0,11.0,0.0,12.0,0.0,1.0
15163,8.0,12.0,2.0,10.0,6.0,1.0
15164,9.0,11.0,1.0,12.0,8.0,1.0
15165,0.0,10.0,3.0,12.0,4.0,0.0
15166,6.0,11.0,5.0,12.0,1.0,1.0
15167,8.0,11.0,1.0,12.0,8.0,0.0
15168,3.0,10.0,3.0,12.0,7.0,0.0
15169,5.0,10.0,0.0,12.0,6.0,0.0
15170,5.0,10.0,4.0,12.0,8.0,0.0
15171,7.0,11.0,1.0,12.0,6.0,1.0
15172,1.0,12.0,3.0,11.0,3.0,0.0
15173,1.0,10.0,2.0,12.0,3.0,1.0
15174,6.0,11.0,0.0,12.0,6.0,1.0
15175,3.0,12.0,5.0,11.0,2.0,1.0
15176,0.0,10.0,3.0,12.0,3.0,1.0
15177,7.0,12.0,5.0,10.0,0.0,0.0
15178,6.0,11.0,1.0,12.0,4.0,0.0
15179,1.0,12.0,0.0,10.0,0.0,0.0
15180,3.0,10.0,6.0,12.0,8.0,0.0
15181,2.0,11.0,1.0,12.0,1.0,1.0
15182,6.0,11.0,5.0,12.0,1.0,1.0
15183,1.0,10.0,6.0,12.0,7.0,1.0
15184,3.0,10.0,1.0,12.0,4.0,1.0
15185,3.0,10.0,3.0,12.0,7.0,0.0
15186,7.0,12.0,6.0,10.0,1.0,1.0
15187,7.0,12.0,8.0,11.0,2.0,0.0
15188,9.0,11.0,2.0,12.0,7.0,1.0
15189,5.0,11.0,0.0,12.0,6.0,0.0
15190,3.0,10.0,1.0,12.0,2.0,0.0
15191,2.0,10.0,2.0,12.0,3.0,0.0
15192,0.0,10.0,3.0,12.0,4.0,0.0
15193,9.0,11.0,6.0,12.0,3.0,1.0
15194,4.0,11.0,4.0,12.0,0.0,1.0
15195,8.0,12.0,5.0,10.0,3.0,1.0
15196,4.0,11.0,3.0,12.0,0.0,0.0
15197,7.0,11.0,2.0,12.0,6.0,0.0
15198,7.0,12.0,4.0,10.0,2.0,0.0
15199,8.0,12.0,5.0,10.0,4.0,0.0
15200,3.0,10.0,5.0,12.0,8.0,1.0
15201,6.0,11.0,4.0,12.0,1.0,0.0
15202,4.0,10.0,3.0,12.0,7.0,1.0
15203,6.0,11.0,6.0,12.0,1.0,0.0
15204,7.0,12.0,1.0,10.0,7.0,0.0
15205,2.0,10.0,3.0,12.0,5.0,1.0
15206,5.0,10.0,3.0,12.0,9.0,0.0
15207,5.0,11.0,4.0,12.0,0.0,0.0
15208,4.0,11.0,0.0,12.0,5.0,0.0
15209,2.0,12.0,7.0,11.0,4.0,0.0
15210,2.0,10.0,7.0,12.0,3.0,0.0
15211,3.0,12.0,8.0,11.0,5.0,1.0
15212,7.0,10.0,2.0,12.0,8.0,0.0
15213,3.0,11.0,2.0,12.0,1.0,1.0
15214,7.0,12.0,9.0,11.0,2.0,1.0
15215,0.0,10.0,4.0,12.0,2.0,0.0
15216,5.0,12.0,3.0,10.0,1.0,0.0
15217,1.0,12.0,4.0,11.0,8.0,0.0
15218,2.0,12.0,3.0,11.0,1.0,1.0
15219,9.0,11.0,7.0,12.0,2.0,1.0
15220,1.0,11.0,0.0,12.0,1.0,1.0
15221,9.0,12.0,4.0,10.0,5.0,1.0
15222,3.0,11.0,2.0,12.0,1.0,1.0
15223,8.0,10.0,0.0,12.0,9.0,0.0
15224,9.0,12.0,8.0,10.0,1.0,1.0
15225,6.0,11.0,3.0,12.0,2.0,0.0
15226,9.0,11.0,7.0,12.0,3.0,0.0
15227,6.0,11.0,5.0,12.0,1.0,1.0
15228,6.0,11.0,5.0,12.0,1.0,1.0
15229,9.0,12.0,2.0,10.0,7.0,1.0
15230,4.0,11.0,0.0,12.0,4.0,1.0
15231,2.0,12.0,0.0,10.0,2.0,1.0
15232,2.0,10.0,7.0,12.0,9.0,1.0
15233,1.0,12.0,1.0,10.0,1.0,0.0
15234,8.0,11.0,3.0,12.0,4.0,0.0
15235,9.0,11.0,4.0,12.0,4.0,0.0
15236,2.0,10.0,1.0,12.0,2.0,0.0
15237,3.0,10.0,2.0,12.0,5.0,1.0
15238,5.0,11.0,5.0,12.0,0.0,1.0
15239,5.0,10.0,2.0,12.0,7.0,1.0
15240,5.0,10.0,0.0,12.0,6.0,0.0
15241,0.0,10.0,7.0,12.0,8.0,0.0
15242,2.0,10.0,3.0,12.0,5.0,1.0
15243,6.0,12.0,2.0,10.0,4.0,1.0
15244,2.0,10.0,4.0,12.0,7.0,0.0
15245,1.0,10.0,5.0,12.0,6.0,1.0
15246,4.0,11.0,1.0,12.0,4.0,0.0
15247,7.0,10.0,1.0,12.0,6.0,0.0
15248,7.0,12.0,4.0,10.0,3.0,1.0
15249,8.0,11.0,1.0,12.0,7.0,1.0
15250,6.0,12.0,6.0,10.0,2.0,0.0
15251,8.0,11.0,0.0,12.0,7.0,0.0
15252,0.0,10.0,6.0,12.0,5.0,0.0
15253,1.0,12.0,0.0,11.0,0.0,0.0
15254,0.0,12.0,5.0,11.0,5.0,1.0
15255,3.0,10.0,6.0,12.0,8.0,0.0
15256,2.0,10.0,0.0,12.0,3.0,0.0
15257,3.0,10.0,6.0,12.0,7.0,0.0
15258,6.0,11.0,2.0,12.0,4.0,1.0
15259,5.0,12.0,0.0,10.0,5.0,1.0
15260,6.0,12.0,1.0,10.0,5.0,1.0
15261,2.0,10.0,7.0,12.0,8.0,0.0
15262,9.0,11.0,8.0,12.0,7.0,0.0
15263,1.0,12.0,5.0,11.0,4.0,1.0
15264,4.0,11.0,0.0,12.0,4.0,1.0
15265,9.0,11.0,1.0,12.0,4.0,0.0
15266,4.0,10.0,4.0,12.0,9.0,0.0
15267,1.0,11.0,0.0,12.0,2.0,0.0
15268,2.0,10.0,0.0,12.0,8.0,0.0
15269,7.0,10.0,1.0,12.0,8.0,1.0
15270,9.0,11.0,8.0,12.0,1.0,1.0
15271,0.0,12.0,3.0,11.0,3.0,1.0
15272,7.0,11.0,3.0,12.0,3.0,0.0
15273,8.0,11.0,6.0,12.0,2.0,1.0
15274,8.0,12.0,6.0,10.0,2.0,1.0
15275,0.0,12.0,1.0,10.0,0.0,0.0
15276,2.0,12.0,4.0,11.0,1.0,0.0
15277,9.0,10.0,0.0,12.0,9.0,1.0
15278,2.0,10.0,4.0,12.0,6.0,1.0
15279,8.0,11.0,8.0,12.0,0.0,1.0
15280,4.0,11.0,1.0,12.0,4.0,0.0
15281,9.0,11.0,9.0,12.0,0.0,1.0
15282,1.0,10.0,6.0,12.0,6.0,0.0
15283,9.0,10.0,0.0,12.0,8.0,0.0
15284,9.0,12.0,2.0,10.0,6.0,0.0
15285,2.0,10.0,1.0,12.0,2.0,0.0
15286,9.0,10.0,0.0,12.0,8.0,0.0
15287,0.0,12.0,2.0,11.0,2.0,1.0
15288,3.0,10.0,1.0,12.0,4.0,1.0
15289,8.0,11.0,3.0,12.0,5.0,1.0
15290,0.0,10.0,9.0,12.0,8.0,0.0
15291,4.0,12.0,9.0,11.0,5.0,1.0
15292,9.0,12.0,0.0,10.0,7.0,0.0
15293,6.0,11.0,3.0,12.0,3.0,1.0
15294,4.0,10.0,2.0,12.0,8.0,0.0
15295,8.0,12.0,1.0,10.0,6.0,0.0
15296,4.0,12.0,3.0,10.0,1.0,1.0
15297,5.0,11.0,4.0,12.0,0.0,0.0
15298,6.0,12.0,1.0,10.0,3.0,0.0
15299,4.0,12.0,6.0,10.0,0.0,0.0
15300,1.0,10.0,0.0,12.0,2.0,0.0
15301,7.0,11.0,7.0,12.0,0.0,1.0
15302,3.0,12.0,4.0,11.0,2.0,0.0
15303,7.0,11.0,2.0,12.0,4.0,0.0
15304,3.0,11.0,2.0,12.0,2.0,0.0
15305,0.0,10.0,0.0,12.0,0.0,1.0
15306,9.0,11.0,4.0,12.0,5.0,1.0
15307,1.0,10.0,4.0,12.0,6.0,0.0
15308,3.0,10.0,1.0,12.0,2.0,0.0
15309,1.0,12.0,3.0,11.0,3.0,0.0
15310,0.0,10.0,1.0,12.0,1.0,1.0
15311,1.0,12.0,5.0,11.0,4.0,1.0
15312,7.0,12.0,3.0,10.0,4.0,1.0
15313,0.0,10.0,0.0,12.0,0.0,1.0
15314,9.0,11.0,2.0,12.0,6.0,0.0
15315,0.0,12.0,5.0,11.0,5.0,1.0
15316,7.0,12.0,5.0,10.0,4.0,0.0
15317,8.0,12.0,8.0,11.0,0.0,1.0
15318,7.0,11.0,1.0,12.0,6.0,1.0
15319,4.0,10.0,4.0,12.0,7.0,0.0
15320,4.0,12.0,3.0,10.0,3.0,0.0
15321,1.0,10.0,4.0,12.0,3.0,0.0
15322,2.0,12.0,9.0,11.0,7.0,1.0
15323,7.0,12.0,8.0,11.0,1.0,1.0
15324,2.0,10.0,5.0,12.0,7.0,1.0
15325,9.0,12.0,7.0,10.0,2.0,1.0
15326,4.0,12.0,6.0,11.0,2.0,1.0
15327,5.0,11.0,3.0,12.0,3.0,0.0
15328,9.0,11.0,1.0,12.0,9.0,0.0
15329,8.0,12.0,7.0,10.0,1.0,1.0
15330,8.0,12.0,2.0,10.0,6.0,1.0
15331,0.0,10.0,7.0,12.0,8.0,0.0
15332,4.0,11.0,2.0,12.0,3.0,0.0
15333,5.0,12.0,8.0,11.0,3.0,1.0
15334,1.0,10.0,1.0,12.0,1.0,0.0
15335,1.0,10.0,8.0,12.0,9.0,1.0
15336,0.0,10.0,0.0,12.0,1.0,0.0
15337,9.0,12.0,1.0,10.0,8.0,1.0
15338,1.0,12.0,1.0,10.0,0.0,1.0
15339,1.0,10.0,4.0,12.0,4.0,0.0
15340,1.0,12.0,0.0,11.0,0.0,0.0
15341,3.0,10.0,1.0,12.0,4.0,1.0
15342,5.0,11.0,0.0,12.0,4.0,0.0
15343,9.0,12.0,0.0,10.0,9.0,1.0
15344,2.0,10.0,3.0,12.0,5.0,1.0
15345,9.0,12.0,4.0,10.0,4.0,0.0
15346,4.0,11.0,2.0,12.0,2.0,1.0
15347,4.0,10.0,4.0,12.0,6.0,0.0
15348,8.0,11.0,7.0,12.0,1.0,1.0
15349,1.0,12.0,7.0,11.0,5.0,0.0
15350,5.0,12.0,5.0,11.0,0.0,1.0
15351,7.0,12.0,8.0,10.0,1.0,0.0
15352,5.0,11.0,0.0,12.0,4.0,0.0
15353,3.0,12.0,8.0,11.0,5.0,1.0
15354,6.0,11.0,4.0,12.0,2.0,1.0
15355,1.0,10.0,5.0,12.0,4.0,0.0
15356,0.0,12.0,0.0,11.0,0.0,1.0
15357,1.0,12.0,0.0,10.0,1.0,1.0
15358,9.0,11.0,5.0,12.0,4.0,1.0
15359,6.0,11.0,0.0,12.0,6.0,1.0
15360,2.0,12.0,1.0,10.0,1.0,1.0
15361,1.0,12.0,0.0,10.0,2.0,0.0
15362,4.0,11.0,3.0,12.0,2.0,0.0
15363,0.0,10.0,0.0,12.0,1.0,0.0
15364,1.0,10.0,8.0,12.0,8.0,0.0
15365,6.0,12.0,1.0,10.0,5.0,1.0
15366,8.0,11.0,1.0,12.0,7.0,1.0
15367,7.0,11.0,4.0,12.0,3.0,1.0
15368,3.0,11.0,2.0,12.0,0.0,0.0
15369,7.0,12.0,4.0,10.0,3.0,1.0
15370,8.0,11.0,1.0,12.0,7.0,1.0
15371,3.0,10.0,6.0,12.0,8.0,0.0
15372,2.0,10.0,4.0,12.0,4.0,0.0
15373,8.0,10.0,0.0,12.0,9.0,0.0
15374,2.0,10.0,2.0,12.0,4.0,1.0
15375,1.0,10.0,8.0,12.0,8.0,0.0
15376,9.0,10.0,0.0,12.0,8.0,0.0
15377,1.0,10.0,4.0,12.0,5.0,1.0
15378,7.0,11.0,0.0,12.0,8.0,0.0
15379,0.0,12.0,3.0,11.0,3.0,1.0
15380,0.0,12.0,1.0,11.0,1.0,1.0
15381,6.0,11.0,5.0,12.0,0.0,0.0
15382,7.0,10.0,2.0,12.0,8.0,0.0
15383,5.0,11.0,3.0,12.0,2.0,1.0
15384,0.0,10.0,7.0,12.0,6.0,0.0
15385,0.0,10.0,2.0,12.0,1.0,0.0
15386,9.0,11.0,7.0,12.0,1.0,0.0
15387,8.0,12.0,2.0,10.0,5.0,0.0
15388,5.0,12.0,8.0,11.0,2.0,0.0
15389,5.0,10.0,0.0,12.0,4.0,0.0
15390,1.0,10.0,5.0,12.0,5.0,0.0
15391,6.0,11.0,0.0,12.0,5.0,0.0
15392,3.0,10.0,5.0,12.0,8.0,1.0
15393,2.0,10.0,2.0,12.0,4.0,1.0
15394,8.0,11.0,0.0,12.0,7.0,0.0
15395,0.0,10.0,4.0,12.0,4.0,1.0
15396,8.0,12.0,0.0,10.0,7.0,0.0
15397,2.0,10.0,3.0,12.0,4.0,0.0
15398,2.0,11.0,2.0,12.0,1.0,0.0
15399,2.0,12.0,6.0,11.0,4.0,1.0
15400,2.0,12.0,9.0,11.0,8.0,0.0
15401,9.0,11.0,1.0,12.0,9.0,0.0
15402,5.0,10.0,0.0,12.0,5.0,1.0
15403,6.0,12.0,2.0,10.0,3.0,0.0
15404,4.0,11.0,3.0,12.0,1.0,1.0
15405,4.0,12.0,8.0,11.0,4.0,1.0
15406,4.0,11.0,4.0,12.0,0.0,1.0
15407,2.0,12.0,7.0,11.0,4.0,0.0
15408,2.0,10.0,7.0,12.0,9.0,1.0
15409,9.0,11.0,5.0,12.0,4.0,1.0
15410,2.0,10.0,0.0,12.0,2.0,1.0
15411,1.0,12.0,0.0,10.0,1.0,1.0
15412,3.0,10.0,4.0,12.0,6.0,0.0
15413,8.0,11.0,1.0,12.0,7.0,1.0
15414,0.0,10.0,7.0,12.0,6.0,0.0
15415,5.0,11.0,5.0,12.0,1.0,0.0
15416,1.0,10.0,3.0,12.0,4.0,1.0
15417,7.0,11.0,2.0,12.0,4.0,0.0
15418,5.0,10.0,2.0,12.0,6.0,0.0
15419,7.0,10.0,0.0,12.0,8.0,0.0
15420,9.0,12.0,6.0,10.0,3.0,1.0
15421,2.0,10.0,7.0,12.0,8.0,0.0
15422,1.0,11.0,1.0,12.0,0.0,1.0
15423,0.0,12.0,5.0,11.0,5.0,1.0
15424,7.0,12.0,0.0,10.0,9.0,0.0
15425,2.0,10.0,7.0,12.0,7.0,0.0
15426,8.0,12.0,5.0,10.0,3.0,1.0
15427,4.0,12.0,2.0,10.0,1.0,0.0
15428,3.0,10.0,1.0,12.0,4.0,1.0
15429,5.0,10.0,0.0,12.0,4.0,0.0
15430,1.0,10.0,4.0,12.0,6.0,0.0
15431,8.0,11.0,7.0,12.0,0.0,0.0
15432,6.0,11.0,0.0,12.0,7.0,0.0
15433,1.0,10.0,8.0,12.0,8.0,0.0
15434,9.0,11.0,2.0,12.0,6.0,0.0
15435,6.0,11.0,0.0,12.0,7.0,0.0
15436,5.0,12.0,8.0,11.0,3.0,1.0
15437,5.0,11.0,3.0,12.0,2.0,1.0
15438,6.0,12.0,3.0,10.0,4.0,0.0
15439,7.0,10.0,2.0,12.0,8.0,0.0
15440,7.0,11.0,2.0,12.0,6.0,0.0
15441,3.0,12.0,6.0,11.0,2.0,0.0
15442,5.0,12.0,7.0,11.0,1.0,0.0
15443,9.0,12.0,9.0,11.0,0.0,1.0
15444,4.0,10.0,3.0,12.0,9.0,0.0
15445,1.0,11.0,0.0,12.0,0.0,0.0
15446,5.0,10.0,1.0,12.0,5.0,0.0
15447,6.0,12.0,5.0,10.0,1.0,1.0
15448,4.0,12.0,7.0,11.0,4.0,0.0
15449,2.0,12.0,3.0,10.0,1.0,0.0
15450,3.0,10.0,4.0,12.0,1.0,0.0
15451,3.0,10.0,0.0,12.0,3.0,1.0
15452,9.0,11.0,2.0,12.0,7.0,1.0
15453,5.0,11.0,4.0,12.0,0.0,0.0
15454,4.0,11.0,1.0,12.0,3.0,1.0
15455,5.0,11.0,1.0,12.0,3.0,0.0
15456,5.0,10.0,0.0,12.0,5.0,1.0
15457,4.0,10.0,1.0,12.0,4.0,0.0
15458,9.0,11.0,7.0,12.0,2.0,1.0
15459,9.0,12.0,6.0,10.0,3.0,1.0
15460,6.0,11.0,0.0,12.0,6.0,1.0
15461,4.0,10.0,0.0,12.0,3.0,0.0
15462,9.0,11.0,4.0,12.0,4.0,0.0
15463,7.0,12.0,0.0,10.0,5.0,0.0
15464,4.0,10.0,5.0,12.0,9.0,1.0
15465,6.0,10.0,0.0,12.0,7.0,0.0
15466,3.0,12.0,4.0,11.0,1.0,1.0
15467,6.0,12.0,7.0,10.0,1.0,0.0
15468,5.0,10.0,3.0,12.0,7.0,0.0
15469,3.0,12.0,3.0,11.0,0.0,1.0
15470,4.0,10.0,3.0,12.0,8.0,0.0
15471,9.0,11.0,9.0,12.0,1.0,0.0
15472,5.0,11.0,3.0,12.0,1.0,0.0
15473,6.0,11.0,3.0,12.0,2.0,0.0
15474,2.0,12.0,1.0,10.0,1.0,1.0
15475,8.0,11.0,6.0,12.0,2.0,1.0
15476,2.0,10.0,2.0,12.0,4.0,1.0
15477,1.0,12.0,1.0,11.0,0.0,1.0
15478,2.0,10.0,4.0,12.0,7.0,0.0
15479,7.0,11.0,1.0,12.0,6.0,1.0
15480,1.0,12.0,8.0,11.0,7.0,1.0
15481,1.0,10.0,0.0,12.0,1.0,1.0
15482,9.0,11.0,9.0,12.0,0.0,1.0
15483,4.0,10.0,2.0,12.0,6.0,1.0
15484,6.0,11.0,0.0,12.0,6.0,1.0
15485,9.0,11.0,1.0,12.0,8.0,1.0
15486,5.0,12.0,6.0,11.0,1.0,1.0
15487,2.0,11.0,2.0,12.0,0.0,1.0
15488,7.0,11.0,2.0,12.0,5.0,1.0
15489,6.0,11.0,2.0,12.0,4.0,1.0
15490,5.0,10.0,1.0,12.0,6.0,1.0
15491,0.0,10.0,1.0,12.0,2.0,0.0
15492,7.0,12.0,9.0,11.0,1.0,0.0
15493,5.0,10.0,3.0,12.0,7.0,0.0
15494,1.0,10.0,7.0,12.0,9.0,0.0
15495,6.0,12.0,3.0,10.0,3.0,1.0
15496,6.0,11.0,4.0,12.0,1.0,0.0
15497,4.0,11.0,2.0,12.0,1.0,0.0
15498,8.0,11.0,5.0,12.0,3.0,1.0
15499,3.0,10.0,3.0,12.0,8.0,0.0
15500,7.0,10.0,1.0,12.0,8.0,1.0
15501,1.0,10.0,8.0,12.0,9.0,1.0
15502,1.0,12.0,3.0,11.0,2.0,1.0
15503,6.0,11.0,3.0,12.0,3.0,1.0
15504,5.0,11.0,1.0,12.0,4.0,1.0
15505,1.0,12.0,1.0,11.0,0.0,1.0
15506,8.0,11.0,2.0,12.0,7.0,0.0
15507,2.0,11.0,2.0,12.0,0.0,1.0
15508,7.0,11.0,3.0,12.0,4.0,1.0
15509,8.0,10.0,1.0,12.0,8.0,0.0
15510,2.0,12.0,1.0,10.0,2.0,0.0
15511,7.0,12.0,5.0,10.0,3.0,0.0
15512,3.0,10.0,2.0,12.0,4.0,0.0
15513,5.0,10.0,0.0,12.0,6.0,0.0
15514,3.0,12.0,9.0,11.0,5.0,0.0
15515,2.0,10.0,2.0,12.0,3.0,0.0
15516,4.0,12.0,0.0,10.0,3.0,0.0
15517,1.0,10.0,0.0,12.0,1.0,1.0
15518,8.0,12.0,7.0,10.0,0.0,0.0
15519,4.0,10.0,0.0,12.0,3.0,0.0
15520,7.0,10.0,2.0,12.0,8.0,0.0
15521,4.0,11.0,1.0,12.0,3.0,1.0
15522,8.0,11.0,5.0,12.0,3.0,1.0
15523,8.0,12.0,0.0,10.0,9.0,0.0
15524,1.0,10.0,1.0,12.0,1.0,0.0
15525,2.0,11.0,0.0,12.0,3.0,0.0
15526,6.0,12.0,1.0,10.0,3.0,0.0
15527,3.0,10.0,5.0,12.0,6.0,0.0
15528,7.0,11.0,4.0,12.0,3.0,1.0
15529,0.0,10.0,3.0,12.0,2.0,0.0
15530,4.0,12.0,8.0,11.0,4.0,1.0
15531,0.0,10.0,0.0,12.0,1.0,0.0
15532,6.0,10.0,1.0,12.0,8.0,0.0
15533,4.0,10.0,0.0,12.0,4.0,1.0
15534,8.0,11.0,2.0,12.0,6.0,1.0
15535,0.0,10.0,7.0,12.0,7.0,1.0
15536,3.0,11.0,0.0,12.0,3.0,1.0
15537,1.0,11.0,1.0,12.0,0.0,1.0
15538,5.0,11.0,3.0,12.0,3.0,0.0
15539,2.0,10.0,5.0,12.0,8.0,0.0
15540,1.0,10.0,2.0,12.0,3.0,1.0
15541,3.0,11.0,2.0,12.0,2.0,0.0
15542,7.0,10.0,2.0,12.0,8.0,0.0
15543,3.0,10.0,4.0,12.0,7.0,1.0
15544,4.0,11.0,2.0,12.0,1.0,0.0
15545,9.0,11.0,8.0,12.0,1.0,1.0
